date,covid_gm_retail_TX,covid_gm_grocery_TX,covid_gm_parks_TX,covid_gm_transit_TX,covid_gm_work_TX,covid_gm_resid_TX,covid_gm_retail_DC,covid_gm_grocery_DC,covid_gm_parks_DC,covid_gm_transit_DC,covid_gm_work_DC,covid_gm_resid_DC,covid_gm_retail_SF,covid_gm_grocery_SF,covid_gm_parks_SF,covid_gm_transit_SF,covid_gm_work_SF,covid_gm_resid_SF,covid_gm_retail_CA,covid_gm_grocery_CA,covid_gm_parks_CA,covid_gm_transit_CA,covid_gm_work_CA,covid_gm_resid_CA,covid_gm_retail_LA,covid_gm_grocery_LA,covid_gm_parks_LA,covid_gm_transit_LA,covid_gm_work_LA,covid_gm_resid_LA,covid_gm_retail_CH,covid_gm_grocery_CH,covid_gm_parks_CH,covid_gm_transit_CH,covid_gm_work_CH,covid_gm_resid_CH,covid_gm_retail_IL,covid_gm_grocery_IL,covid_gm_parks_IL,covid_gm_transit_IL,covid_gm_work_IL,covid_gm_resid_IL,covid_gm_retail_DR,covid_gm_grocery_DV,covid_gm_parks_DV,covid_gm_transit_DV,covid_gm_work_DV,covid_gm_resid_DV,covid_gm_retail_CO,covid_gm_grocery_CO,covid_gm_parks_CO,covid_gm_transit_CO,covid_gm_work_CO,covid_gm_resid_CO,covid_gm_retail_AA,covid_gm_grocery_AA,covid_gm_parks_AA,covid_gm_transit_AA,covid_gm_work_AA,covid_gm_resid_AA,covid_gm_retail_GA,covid_gm_grocery_GA,covid_gm_parks_GA,covid_gm_transit_GA,covid_gm_work_GA,covid_gm_resid_GA,covid_gm_retail_NY,covid_gm_grocery_NY,covid_gm_parks_NY,covid_gm_transit_NY,covid_gm_work_NY,covid_gm_resid_NY,covid_gm_retail_NYC,covid_gm_grocery_NYC,covid_gm_parks_NYC,covid_gm_transit_NYC,covid_gm_work_NYC,covid_gm_resid_NYC
29/03/2020,-33.40,-11.90,-27.29,-26.10,-33.26,17.02,-61.14,-28.14,-56.43,-73.57,-62.29,24.43,-71.43,-31.14,-47.86,-71.86,-70.14,31.14,-41.05,-14.23,-24.90,-43.06,-43.28,18.15,-44.57,-20.57,-40.71,-51.29,-48.43,22.14,-35.53,-10.25,-29.29,-41.43,-39.43,21.43,-37.35,-3.65,12.44,-28.72,-36.85,16.67,-56.71,-18.71,-16.14,-73.29,-54.71,22.57,-45.59,-22.83,-15.48,-40.89,-44.67,19.15,-31.23,-9.22,-45.57,-45.52,-37.52,18.05,-31.40,-0.97,-10.14,-27.29,-34.50,16.12,-43.59,-14.43,1.22,-51.15,-45.79,20.27,-55.99,-23.13,-36.23,-62.10,-55.33,23.98
05/04/2020,-37.36,-14.61,-24.90,-30.59,-36.52,17.51,-64.14,-32.71,-60.71,-75.00,-64.00,25.29,-73.43,-34.29,-51.43,-73.86,-70.86,31.71,-44.55,-17.59,-35.97,-45.85,-45.55,19.57,-51.00,-26.57,-57.71,-58.00,-51.86,24.57,-47.38,-13.25,-17.00,-48.71,-42.78,21.71,-38.81,-3.83,21.99,-30.11,-39.59,16.97,-54.71,-15.43,6.86,-72.57,-55.29,21.43,-45.03,-21.24,5.79,-39.85,-45.19,18.29,-39.92,-13.56,-42.29,-47.78,-39.86,18.76,-38.52,-11.75,-6.43,-32.68,-40.37,18.13,-48.93,-3.01,14.57,-51.15,-47.66,20.69,-60.66,-20.45,-31.06,-63.77,-57.99,24.80
12/04/2020,-31.56,-15.71,-24.07,-28.47,-33.47,16.33,-65.71,-34.00,-63.00,-76.00,-63.71,25.43,-75.14,-37.43,-42.71,-72.00,-69.29,31.00,-47.20,-16.21,-25.27,-40.56,-42.68,17.90,-53.29,-24.57,-46.57,-52.57,-48.29,22.43,-51.43,-20.57,-31.71,-45.43,-40.59,21.86,-38.57,-11.86,-3.93,-30.36,-37.57,17.45,-60.14,-28.71,-45.43,-75.00,-56.57,24.29,-49.99,-28.93,-35.68,-43.78,-44.73,20.47,-44.47,-16.55,-40.00,-48.29,-37.31,18.86,-31.17,-11.95,-11.95,-29.96,-36.15,16.38,-53.09,-19.37,-0.99,-53.28,-46.53,20.65,-61.46,-25.26,-33.59,-61.89,-56.32,24.20
19/04/2020,-26.52,-10.66,-6.37,-24.53,-31.59,15.21,-64.43,-32.71,-59.29,-75.14,-63.00,25.00,-75.86,-37.29,-36.00,-70.71,-68.57,30.57,-49.44,-11.71,-18.10,-38.13,-40.83,17.07,-55.29,-19.86,-39.43,-50.71,-46.43,21.29,-47.00,-18.00,-22.29,-40.21,-37.38,20.71,-32.36,-7.31,15.65,-27.11,-35.87,16.14,-51.57,-19.71,-1.14,-71.00,-52.43,20.57,-40.45,-20.28,4.07,-35.19,-41.76,17.84,-40.15,-12.50,-43.57,-45.17,-35.41,17.32,-28.32,-9.45,-12.68,-27.58,-33.99,16.32,-47.62,-13.31,13.57,-49.45,-43.66,19.46,-58.37,-22.08,-23.16,-59.84,-53.82,23.34
26/04/2020,-19.37,-4.04,4.77,-19.49,-29.83,12.75,-62.57,-30.14,-57.86,-74.57,-62.14,23.29,-74.00,-35.57,-37.29,-69.86,-67.71,28.57,-44.36,-7.30,-12.27,-34.63,-39.30,14.73,-51.14,-16.57,-35.29,-47.86,-45.43,19.00,-43.00,-14.14,-4.86,-31.00,-35.67,18.86,-26.20,-1.49,33.94,-21.07,-34.44,13.91,-48.57,-14.71,9.43,-69.57,-51.43,17.86,-34.01,-13.05,19.03,-29.49,-39.47,14.55,-33.33,-6.05,-28.29,-44.35,-33.20,14.73,-16.12,-0.73,8.21,-17.88,-30.75,12.94,-42.85,-8.78,9.40,-46.85,-42.36,17.50,-53.97,-18.40,-17.76,-57.31,-52.03,21.26
03/05/2020,-13.27,1.00,9.85,-16.66,-26.93,12.06,-60.43,-25.71,-59.14,-73.57,-60.43,23.29,-70.86,-31.43,-27.86,-67.43,-64.86,28.43,-40.09,-0.83,-6.46,-31.41,-36.59,14.35,-47.00,-10.86,-27.57,-45.14,-43.00,18.43,-39.57,-8.43,-0.14,-27.86,-33.52,18.43,-24.23,3.95,39.53,-19.45,-32.36,14.02,-45.29,-8.43,13.14,-67.14,-48.00,17.57,-29.06,-6.65,25.82,-25.93,-36.13,14.14,-29.67,2.59,-25.14,-39.05,-30.92,14.45,-10.29,4.84,18.57,-13.43,-27.90,12.09,-37.32,-0.64,35.89,-42.56,-39.42,16.85,-49.66,-11.89,-9.19,-54.66,-49.64,20.55
10/05/2020,-13.67,-0.93,5.04,-17.09,-25.48,11.53,-59.57,-25.29,-44.57,-71.43,-58.57,22.00,-71.14,-32.43,-35.86,-69.00,-63.57,28.00,-39.78,-3.40,-9.25,-31.93,-34.95,13.93,-46.29,-12.14,-20.00,-43.43,-41.29,17.86,-30.89,-11.57,-4.57,-29.62,-32.90,18.14,-26.40,0.90,33.13,-19.43,-31.00,13.56,-43.29,-9.00,6.00,-65.71,-44.71,16.43,-27.18,-7.88,21.96,-25.98,-34.46,13.44,-22.50,-2.05,-12.86,-36.50,-29.06,13.27,-8.84,3.88,30.36,-12.21,-25.90,10.65,-35.54,-2.72,50.97,-38.35,-37.15,15.65,-46.73,-12.87,9.80,-52.13,-47.32,18.90
17/05/2020,-8.09,1.94,21.08,-11.72,-24.20,9.98,-59.43,-26.00,-49.43,-71.71,-57.29,22.14,-68.14,-29.14,-20.86,-68.43,-60.71,26.71,-34.61,-1.60,0.20,-29.18,-33.39,13.22,-44.00,-11.71,-15.29,-43.57,-39.43,17.00,-28.89,-11.57,-6.57,-26.00,-30.05,17.29,-23.79,3.06,34.14,-16.66,-29.62,12.61,-39.14,-6.86,28.86,-62.29,-42.86,14.29,-19.03,-1.50,54.99,-18.48,-32.88,11.32,-14.80,1.17,-17.14,-33.44,-27.72,12.14,-7.00,3.16,23.44,-9.34,-25.10,10.60,-26.42,4.28,68.90,-33.81,-35.31,13.57,-44.39,-13.19,2.94,-51.26,-45.82,18.51
24/05/2020,-8.85,-0.42,18.13,-12.62,-27.97,10.68,-58.00,-24.86,-35.86,-70.71,-55.71,20.57,-67.14,-28.71,-9.86,-67.29,-59.29,25.86,-31.70,-0.17,16.31,-27.82,-34.94,12.92,-43.86,-12.29,-7.00,-43.43,-41.14,17.29,-26.33,-8.00,34.43,-26.36,-33.89,15.86,-18.56,4.87,72.61,-15.12,-32.29,11.64,-39.00,-8.43,25.43,-60.86,-44.57,14.57,-17.88,-3.35,53.12,-18.05,-35.17,11.79,-10.17,-1.17,-18.29,-34.74,-31.56,11.37,-8.06,1.72,21.76,-11.39,-29.18,11.18,-26.52,3.94,91.33,-33.03,-36.93,13.34,-42.10,-11.99,27.21,-49.57,-46.14,17.54
31/05/2020,-4.21,2.39,23.64,-8.45,-21.95,8.38,-53.71,-22.43,-25.14,-63.43,-51.14,19.14,-67.29,-29.00,-20.14,-67.29,-56.29,26.14,-27.75,2.38,12.20,-24.66,-28.13,11.15,-42.86,-12.86,-22.00,-42.86,-36.57,16.71,-26.78,-12.29,27.29,-22.08,-27.44,14.71,-10.38,8.79,78.10,-7.39,-23.49,8.78,-35.29,-4.57,33.86,-58.29,-37.71,12.43,-12.00,1.05,57.19,-14.74,-27.90,9.55,-3.93,0.04,-8.29,-31.76,-21.98,9.18,-2.57,5.33,41.47,-6.36,-21.72,8.50,-23.54,5.69,85.37,-28.91,-28.61,11.50,-40.12,-10.65,19.24,-47.56,-40.87,16.47
07/06/2020,-4.17,2.69,30.95,-6.00,-21.96,7.90,-52.43,-18.29,-27.29,-65.00,-49.57,17.86,-65.00,-27.71,-14.86,-66.14,-54.57,24.43,-24.46,1.44,24.74,-20.81,-27.31,10.12,-34.29,-8.71,-7.00,-38.00,-33.86,13.86,-18.33,-7.43,46.71,-18.25,-25.30,12.00,-9.93,7.74,84.91,-5.04,-22.69,7.96,-32.43,-4.86,37.00,-55.57,-37.14,11.43,-7.98,1.22,70.69,-13.33,-27.00,8.72,-3.13,-0.83,-4.29,-26.13,-22.98,8.36,-3.51,3.20,37.57,-4.76,-21.67,8.34,-17.89,7.48,108.93,-24.72,-27.00,9.91,-35.72,-7.75,41.81,-46.03,-38.33,14.31
14/06/2020,-3.97,3.31,33.70,-3.45,-22.90,7.76,-52.43,-20.57,-34.00,-65.14,-49.29,17.57,-62.14,-27.57,-10.86,-65.00,-53.57,22.86,-21.29,2.93,37.88,-18.43,-27.06,9.06,-31.57,-9.43,-4.14,-36.57,-33.29,12.57,-14.11,-5.14,68.86,-15.09,-26.00,10.57,-7.48,9.35,104.11,-1.88,-22.39,6.77,-29.57,-4.14,35.86,-52.29,-36.29,10.43,-3.76,3.99,76.66,-9.28,-26.81,7.67,-0.50,0.48,0.29,-23.12,-22.33,7.23,-1.28,5.39,53.49,-0.51,-21.73,7.14,-12.74,10.41,122.65,-19.91,-26.05,8.39,-34.03,-6.84,43.77,-43.84,-37.93,13.39
21/06/2020,-9.06,-1.44,16.75,-5.97,-24.85,9.49,-50.43,-19.71,-30.00,-63.57,-48.57,16.43,-62.14,-28.57,-19.00,-65.14,-53.71,22.86,-21.10,1.25,37.35,-19.29,-28.11,9.14,-31.71,-11.43,-5.57,-37.57,-33.86,12.71,-16.44,-8.00,53.86,-16.27,-26.39,10.86,-8.48,4.97,94.63,-1.07,-22.92,6.99,-29.29,-5.71,35.86,-49.29,-36.71,9.86,-2.64,3.75,80.26,-6.23,-27.01,7.48,-2.47,-0.61,-14.86,-18.81,-22.54,7.73,-4.08,2.87,37.23,-0.06,-23.07,7.86,-12.00,9.26,114.98,-17.90,-26.49,8.17,-31.97,-7.58,38.80,-41.74,-38.19,12.30
28/06/2020,-8.18,2.03,20.31,-8.71,-30.48,10.08,-48.14,-17.14,-24.57,-63.86,-49.86,15.14,-59.86,-26.71,-14.57,-66.00,-55.29,21.57,-17.24,6.16,47.20,-17.84,-32.09,9.61,-31.14,-8.00,-9.00,-39.00,-39.00,13.57,-12.67,-1.29,72.43,-23.33,-32.95,10.00,-3.83,9.93,102.40,-1.00,-30.05,6.99,-27.71,-2.29,40.00,-49.71,-40.71,9.43,2.98,10.31,93.04,-7.77,-30.67,7.23,-1.76,8.22,-8.00,-17.06,-29.63,8.05,-1.06,6.71,41.77,-3.11,-30.35,8.50,-7.20,15.31,115.41,-18.06,-31.71,8.07,-28.35,-5.40,39.10,-41.21,-41.44,11.97
05/07/2020,-12.08,-3.94,10.73,-9.14,-28.62,10.54,-49.71,-20.29,-35.14,-65.00,-48.86,15.86,-59.00,-27.14,-16.43,-66.00,-53.86,21.86,-19.23,0.81,40.37,-18.76,-29.49,9.63,-32.00,-10.86,-9.71,-39.57,-35.86,13.57,-12.78,-5.57,67.71,-21.60,-28.21,9.71,-4.94,4.65,94.82,2.16,-24.52,6.61,-28.00,-3.71,36.57,-47.29,-38.43,9.57,1.82,6.84,86.86,-8.43,-27.84,7.19,-0.33,3.13,-11.71,-17.81,-25.31,8.14,-4.15,0.52,34.22,-2.26,-26.49,8.61,-8.04,9.81,105.54,-18.11,-28.52,8.14,-30.20,-9.51,20.94,-41.46,-38.77,12.38
12/07/2020,-11.38,-3.70,13.61,-9.56,-27.91,10.12,-48.14,-19.14,-29.14,-65.43,-48.29,15.57,-58.43,-27.71,-20.00,-66.86,-53.43,22.57,-20.75,0.68,43.35,-20.71,-29.40,9.84,-32.00,-10.57,-7.14,-40.43,-35.86,13.57,-12.67,-5.00,83.43,-17.67,-26.53,9.43,-4.95,3.63,104.73,0.62,-23.50,6.40,-27.00,-4.71,36.57,-47.86,-37.29,9.57,1.02,5.43,83.39,-10.65,-27.01,7.44,-0.90,1.43,-8.57,-22.27,-24.24,7.73,-3.21,1.70,44.74,-4.64,-25.16,8.24,-6.04,9.26,133.42,-16.19,-26.24,7.34,-25.47,-6.68,47.71,-39.16,-37.18,11.01
19/07/2020,-12.49,-5.49,12.39,-10.47,-27.94,10.11,-49.43,-21.86,-37.71,-66.71,-48.86,16.29,-58.86,-29.14,-21.29,-67.29,-53.71,22.14,-20.65,-0.99,45.08,-20.75,-30.02,9.74,-32.57,-11.86,-4.57,-40.57,-36.29,13.29,-13.44,-6.00,79.86,-19.82,-26.05,9.29,-6.29,2.43,104.05,0.56,-23.45,6.50,-26.00,-5.29,45.29,-47.86,-37.43,9.71,1.58,4.43,87.27,-9.01,-26.78,7.45,-2.53,0.83,-11.86,-19.81,-24.69,7.82,-4.69,0.87,38.07,-4.68,-25.45,8.32,-6.24,6.93,117.40,-16.25,-26.31,7.34,-26.94,-9.99,33.89,-40.51,-37.65,11.39
26/07/2020,-10.78,-5.50,12.08,-9.86,-27.95,9.49,-48.29,-21.00,-32.14,-65.86,-49.14,15.43,-59.14,-29.00,-19.14,-66.57,-54.14,21.71,-19.65,-0.87,46.02,-20.99,-30.38,9.42,-32.14,-11.86,-4.86,-39.57,-36.43,13.00,-12.00,-6.43,80.86,-20.08,-26.53,9.00,-5.98,2.16,99.02,0.12,-23.88,6.48,-25.71,-5.00,52.14,-47.00,-37.86,9.14,2.15,4.94,88.14,-10.69,-27.23,7.05,-1.07,-1.83,-5.71,-21.00,-24.02,7.77,-3.91,1.19,38.29,-5.39,-25.07,7.88,-4.33,6.74,128.30,-15.95,-26.58,6.97,-25.51,-8.85,41.33,-39.21,-37.84,10.76
02/08/2020,-8.18,-3.34,20.35,-7.60,-26.71,8.43,-48.00,-21.43,-34.71,-67.00,-49.57,15.86,-58.57,-27.43,-16.14,-66.14,-54.86,21.71,-17.99,0.45,48.86,-20.37,-29.85,8.92,-30.57,-10.57,-2.57,-38.00,-36.14,12.57,-12.56,-4.86,87.57,-16.75,-25.11,9.00,-2.40,4.94,122.86,0.73,-23.11,5.59,-25.57,-2.57,57.86,-45.43,-38.14,9.00,3.15,7.06,89.95,-8.99,-27.27,6.71,0.10,-0.79,-5.14,-17.76,-23.65,7.14,-3.06,0.74,37.75,-5.36,-24.52,7.35,-4.59,6.18,99.56,-18.20,-26.98,6.82,-25.41,-9.07,30.96,-38.99,-38.13,10.98
09/08/2020,-9.55,-4.20,15.24,-7.72,-26.46,8.06,-48.86,-22.29,-35.86,-66.71,-49.71,15.57,-58.00,-28.14,-10.86,-66.43,-54.71,21.14,-19.36,-1.32,44.77,-21.92,-30.06,8.92,-31.29,-12.14,-4.71,-38.86,-36.57,12.29,-14.22,-6.43,79.00,-19.42,-26.05,8.29,1.09,3.70,100.88,0.06,-23.44,5.09,-26.29,-3.86,56.43,-44.57,-38.14,9.00,0.51,5.17,83.90,-14.02,-26.77,6.67,2.83,-1.04,-11.43,-14.81,-24.52,6.86,-5.74,-1.53,26.62,-6.69,-23.86,7.24,-3.90,6.11,125.14,-14.80,-26.40,6.26,-25.50,-9.68,39.36,-37.04,-37.47,10.14
16/08/2020,-11.56,-6.68,-4.68,-17.01,-27.20,7.53,-48.43,-21.00,-31.00,-67.00,-49.29,15.00,-59.00,-29.29,-21.00,-67.43,-55.86,22.00,-26.05,-8.03,3.94,-32.46,-32.37,9.51,-31.71,-12.71,-12.57,-40.00,-36.43,12.57,-16.86,-6.57,88.71,-40.71,-31.63,8.29,-2.84,2.72,122.71,-12.08,-24.13,5.23,-26.86,-5.00,45.86,-44.29,-37.86,9.14,-9.14,-0.30,60.90,-21.73,-28.43,6.83,-11.90,-10.67,-14.14,-37.63,-27.29,6.50,-10.28,-5.50,40.24,-19.99,-25.79,6.96,-11.37,-2.88,61.18,-28.01,-28.53,6.17,-28.94,-11.22,35.72,-41.58,-38.45,10.11
23/08/2020,-14.58,-8.49,-12.09,-29.28,-31.05,7.48,-46.57,-18.86,-19.57,-64.43,-49.57,14.86,-59.14,-30.71,-31.43,-67.57,-55.29,22.43,-27.71,-10.18,-4.75,-34.95,-32.44,9.45,-31.29,-13.29,-9.71,-39.57,-35.29,12.29,-18.43,-6.57,69.43,-41.57,-34.00,9.00,-9.40,0.00,70.47,-23.85,-27.27,5.96,-28.00,-7.00,36.86,-45.43,-37.29,9.71,-13.75,-1.92,50.72,-26.24,-30.51,6.96,-27.29,-16.14,-17.57,-48.86,-31.29,6.68,-13.44,-8.66,5.43,-41.63,-27.93,7.11,-16.57,-5.91,48.31,-34.23,-31.20,6.71,-29.39,-11.20,36.62,-42.20,-38.33,10.12
30/08/2020,-11.22,-7.06,-14.70,-28.20,-29.13,6.86,-46.57,-18.57,-28.57,-65.57,-49.43,14.29,-57.57,-29.00,-24.71,-66.00,-55.29,20.57,-24.04,-7.06,1.84,-32.99,-32.30,8.43,-30.14,-11.57,-9.71,-38.29,-36.00,11.71,-16.14,-3.71,80.00,-39.43,-33.71,8.29,-7.88,2.40,83.79,-21.93,-27.22,5.12,-26.00,-3.86,46.86,-42.71,-38.14,8.71,-10.91,1.38,63.50,-23.43,-30.93,5.89,-24.43,-13.86,-9.00,-45.86,-31.24,5.64,-9.41,-5.36,17.65,-38.80,-28.30,5.66,-13.53,-3.04,58.13,-31.47,-30.75,5.54,-25.47,-7.81,47.06,-39.89,-37.82,8.91
06/09/2020,-10.79,-7.60,13.51,-11.41,-28.85,6.71,-48.86,-22.29,-27.86,-67.43,-51.43,15.14,-58.57,-31.14,-26.71,-68.00,-57.71,22.00,-24.37,-7.86,-2.18,-31.07,-35.20,9.62,-31.71,-13.71,-18.00,-41.43,-40.29,13.14,-18.67,-7.14,35.00,-41.88,-32.33,10.86,-8.09,-0.45,60.71,-14.45,-26.90,6.49,-30.29,-7.57,19.43,-45.57,-42.43,11.43,-10.66,-2.47,46.25,-18.28,-30.07,8.57,-9.20,-8.50,1.57,-37.00,-31.00,5.68,-9.34,-5.22,44.22,-19.43,-27.33,6.16,-11.63,-1.72,96.23,-25.90,-32.71,5.83,-26.24,-9.06,42.51,-39.00,-40.03,9.53
13/09/2020,-8.46,-6.64,21.49,-5.14,-20.70,5.36,-46.43,-20.29,-27.29,-64.71,-47.86,14.71,-56.57,-30.00,-29.57,-66.86,-53.00,21.29,-20.98,-6.78,9.15,-22.62,-26.48,8.57,-30.29,-13.57,-18.57,-39.71,-33.71,11.71,-13.89,-6.00,76.14,-25.00,-21.26,8.29,0.14,0.82,115.43,-4.40,-17.75,4.26,-25.57,-6.29,46.14,-43.00,-34.71,8.71,-3.11,-0.05,69.75,-11.27,-21.70,5.76,2.67,-4.52,-18.29,-21.67,-18.85,5.27,-6.47,-3.44,22.91,-11.51,-19.58,5.73,-6.13,0.05,101.49,-20.16,-22.15,5.25,-22.87,-8.47,26.36,-34.07,-32.67,9.32
20/09/2020,-11.39,-8.45,4.76,-8.30,-20.29,6.66,-46.43,-19.71,-23.14,-63.71,-47.43,14.71,-54.86,-28.86,-22.29,-66.00,-52.00,20.29,-20.04,-6.81,10.32,-24.41,-25.90,8.23,-30.14,-14.57,-17.00,-40.29,-33.14,11.57,-15.67,-6.43,63.86,-22.31,-20.89,8.57,-0.92,0.47,100.09,-5.83,-17.07,4.41,-26.43,-6.86,38.14,-41.86,-35.29,9.00,-2.98,0.34,60.30,-12.86,-21.46,5.55,1.57,-3.17,-15.14,-21.44,-18.04,4.19,-5.22,-2.67,25.34,-9.38,-18.61,5.26,-5.37,0.96,99.28,-20.86,-20.81,5.07,-23.06,-8.96,18.80,-34.94,-32.25,9.21
27/09/2020,-7.67,-4.84,13.41,-3.90,-19.46,4.56,-46.29,-18.14,-31.57,-64.43,-46.57,14.43,-54.71,-27.71,-29.29,-67.43,-51.86,20.29,-18.70,-5.11,1.67,-24.10,-25.73,7.81,-29.86,-12.86,-19.86,-39.14,-33.00,11.14,-14.33,-5.71,23.71,-20.00,-21.28,9.00,-1.81,2.78,58.51,-7.17,-16.67,4.50,-26.86,-6.00,24.71,-42.29,-34.86,9.14,-2.79,0.63,41.38,-12.28,-20.49,5.01,3.37,-1.57,-16.43,-21.80,-17.06,3.87,-3.58,-0.55,22.59,-8.05,-17.61,4.05,-6.70,1.92,77.07,-21.28,-20.71,5.27,-23.09,-7.05,9.11,-35.87,-31.64,9.02
04/10/2020,-8.98,-4.87,12.31,-3.80,-20.30,4.83,-46.29,-18.71,-28.00,-64.29,-46.71,14.14,-54.29,-28.43,-32.71,-66.14,-51.71,20.29,-18.34,-5.19,7.22,-24.72,-25.62,7.59,-30.00,-13.14,-19.43,-38.14,-32.71,11.14,-16.00,-5.57,46.57,-15.77,-21.21,8.43,-2.37,2.36,81.87,-6.58,-17.67,3.92,-27.43,-6.00,36.43,-40.43,-34.43,9.14,-4.80,0.24,45.23,-12.19,-20.96,5.14,3.10,-2.83,-19.71,-20.27,-17.96,3.57,-5.33,-1.80,22.05,-7.40,-18.76,4.26,-7.78,1.73,82.57,-18.48,-21.29,5.00,-24.13,-7.03,11.83,-35.21,-31.73,8.92
11/10/2020,-8.75,-5.46,13.85,-2.90,-20.94,5.56,-49.00,-21.71,-38.43,-65.57,-48.71,15.86,-52.57,-27.14,-17.14,-63.00,-51.43,19.29,-17.20,-5.30,15.13,-24.13,-25.61,7.82,-30.00,-13.57,-17.29,-36.71,-32.86,11.43,-15.22,-6.57,28.43,-16.33,-22.42,9.43,-3.95,0.34,65.06,-7.66,-18.98,5.24,-28.43,-7.14,27.14,-40.29,-35.29,10.14,-7.52,-1.40,29.21,-12.60,-22.02,6.35,-0.93,-5.35,-13.00,-22.07,-19.69,4.84,-4.71,-1.51,30.53,-6.23,-19.99,4.91,-9.08,-0.99,60.39,-20.65,-22.57,6.71,-28.05,-11.56,-5.80,-38.44,-33.01,10.51
18/10/2020,-9.39,-7.01,9.07,-4.17,-18.93,5.31,-47.00,-19.71,-27.86,-63.14,-46.43,14.57,-53.29,-27.57,-26.29,-63.86,-51.29,19.71,-17.86,-5.97,9.99,-24.15,-24.56,7.73,-30.00,-14.14,-18.71,-35.86,-32.29,11.14,-19.56,-8.43,-0.71,-19.17,-21.26,10.86,-7.26,-2.26,28.10,-10.83,-17.14,6.23,-30.00,-7.57,2.00,-41.00,-35.29,10.71,-11.21,-3.18,7.80,-16.87,-21.04,6.62,-5.33,-7.13,-10.71,-24.06,-18.52,5.23,-4.74,-1.81,34.66,-7.63,-16.71,4.33,-11.86,-2.32,67.68,-22.68,-20.12,6.47,-25.57,-7.85,6.86,-35.41,-30.41,9.63
25/10/2020,-9.98,-6.59,-5.89,-6.00,-20.49,6.29,-49.29,-21.00,-44.43,-64.86,-47.29,15.43,-52.43,-26.29,-26.14,-65.29,-51.00,19.14,-17.22,-4.57,5.03,-25.91,-24.37,7.27,-28.71,-11.57,-22.29,-36.29,-31.71,10.71,-18.44,-5.57,-0.57,-25.64,-20.26,10.71,-7.81,0.17,25.36,-14.00,-17.44,6.41,-35.00,-11.00,-12.57,-46.00,-38.00,12.86,-18.87,-7.32,-15.90,-23.08,-25.18,9.22,-4.93,-4.25,-19.43,-26.69,-17.10,4.77,-3.73,0.32,21.18,-8.48,-17.50,4.10,-13.54,-1.96,32.82,-26.73,-20.29,7.00,-26.72,-9.00,-14.37,-36.70,-30.91,10.18
01/11/2020,-8.88,-7.20,3.31,-8.07,-18.38,5.48,-48.29,-20.57,-34.00,-62.86,-47.29,15.43,-53.57,-28.00,-30.86,-65.71,-51.29,20.00,-18.92,-7.00,-3.48,-29.14,-24.63,8.54,-30.43,-14.57,-25.29,-40.29,-32.71,12.29,-21.33,-6.86,24.00,-25.67,-22.17,11.00,-8.06,-1.28,46.11,-15.92,-19.32,6.84,-32.14,-8.29,10.43,-45.86,-35.86,11.86,-15.93,-6.30,1.64,-22.73,-21.89,7.94,-5.80,-7.79,-21.14,-30.75,-18.27,5.53,-4.07,-2.26,15.30,-11.25,-15.81,4.72,-14.01,-4.24,43.36,-28.47,-20.70,7.19,-26.10,-8.87,-5.69,-37.50,-30.91,10.17
08/11/2020,-10.40,-7.11,1.34,-7.32,-19.75,6.05,-49.00,-22.86,-32.86,-64.29,-47.86,16.57,-54.71,-30.00,-37.71,-67.71,-52.00,21.43,-19.43,-8.17,-11.61,-32.72,-27.14,9.58,-29.29,-14.71,-29.00,-41.29,-32.86,12.14,-21.67,-7.86,5.43,-26.31,-24.26,12.43,-12.15,-1.82,21.33,-18.73,-20.86,8.38,-35.43,-12.00,-18.00,-48.43,-37.86,14.29,-20.80,-9.72,-23.99,-28.71,-26.18,10.60,-8.57,-7.12,-23.29,-31.76,-20.48,6.70,-5.18,-3.22,7.09,-11.51,-16.73,5.49,-14.14,-4.06,43.72,-29.32,-22.29,8.00,-27.59,-9.56,-6.59,-38.60,-31.68,10.97
15/11/2020,-10.79,-6.35,-1.96,-5.05,-19.46,6.20,-50.14,-22.29,-41.86,-66.43,-46.71,16.57,-56.43,-30.14,-38.86,-67.86,-51.43,21.29,-22.14,-7.79,-12.73,-32.38,-25.62,9.67,-30.29,-13.00,-26.57,-41.14,-31.57,11.71,-24.44,-9.86,-16.14,-23.62,-24.00,13.14,-15.18,-2.10,5.31,-18.16,-20.86,8.69,-35.57,-10.86,-1.14,-46.86,-38.00,13.57,-21.21,-8.66,-10.71,-24.54,-26.01,10.26,-11.00,-7.21,-26.57,-32.40,-20.38,7.00,-5.26,-0.60,7.27,-7.03,-15.30,4.94,-17.80,-4.70,15.22,-30.87,-21.65,8.39,-27.95,-9.03,-15.94,-38.54,-30.64,10.92
